author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ИНФИНИТИ,real_estate_agent,https://www.cian.ru/sale/flat/316637881/,Москва,sale,flat,3,9,1,32.6,-1,0,8800000,Ясенево,проезд Карамзина,1К3,Новоясеневская,
Людмила Фадеева,realtor,https://www.cian.ru/sale/flat/299556015/,Москва,sale,flat,1,14,1,39.1,-1,0,8800000,Орехово-Борисово Северное,Борисовский проезд,7,Домодедовская,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316327697/,Москва,sale,flat,13,16,1,31.0,-1,0,8800000,,проспект Куприна,30к2,Потапово,Эко Бунино
Людмила Гордиенко,realtor,https://www.cian.ru/sale/flat/312304603/,Москва,sale,flat,2,5,1,29.6,-1,0,8800000,Новогиреево,Федеративный проспект,22К3,Новогиреево,
Чеховский Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316492931/,Москва,sale,flat,2,14,1,36.0,-1,0,8800000,, Омская,1,Аэропорт Внуково,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/310930701/,Москва,sale,flat,6,18,1,33.0,-1,0,8850000,Бирюлево Восточное,6-я Радиальная ,7/1к1,Каспийская,Царицыно-2
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/313729344/,Москва,sale,flat,9,17,1,36.0,-1,0,8850000,, Омская,1,Аэропорт Внуково,
Ирина Глушакова,realtor,https://www.cian.ru/sale/flat/315453479/,Москва,sale,flat,3,12,1,39.1,-1,0,8800000,Ивановское,Магнитогорская ,17,Новогиреево,
Ольга Федорова,realtor,https://www.cian.ru/sale/flat/316449252/,Москва,sale,flat,12,12,1,40.0,-1,0,8800000,НАО (Новомосковский), 6-я Нововатутинская,1,,"Новые Ватутинки, мкр. Центральный"
Диамантъ,real_estate_agent,https://www.cian.ru/sale/flat/316627739/,Москва,sale,flat,1,14,1,39.2,-1,0,8800000,Зябликово,Задонский проезд,38к1,Шипиловская,
Кристина Логинова,realtor,https://www.cian.ru/sale/flat/313653543/,Москва,sale,flat,13,17,1,36.5,-1,0,8850000,, Радужная,1,Рассказовка,
Анна Чижова,realtor,https://www.cian.ru/sale/flat/315080341/,Москва,sale,flat,3,9,1,32.5,-1,0,8850000,Выхино-Жулебино,Ферганский проезд,7К2,Юго-Восточная,
Ирина Таранец,realtor,https://www.cian.ru/sale/flat/312944930/,Москва,sale,flat,1,5,1,33.9,-1,0,8800000,Перово, Металлургов,44К1,Перово,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/316312922/,Москва,sale,flat,6,9,1,34.0,-1,0,8800000,, Усадебный Парк,5,Филатов Луг,Середневский лес
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/310611250/,Москва,sale,flat,3,8,1,37.1,-1,0,8800000,, Золотошвейная,4,Филатов Луг,Цветочные Поляны
СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/314617632/,Москва,sale,flat,1,5,1,29.7,-1,0,8850000,Алексеевский, Константинова,8,ВДНХ,
Андрей Шевырёв,realtor,https://www.cian.ru/sale/flat/315241072/,Москва,sale,flat,5,9,1,32.5,-1,0,8800000,Чертаново Южное,Россошанский проезд,5К1,Улица Академика Янгеля,
Ольга Самусева,realtor,https://www.cian.ru/sale/flat/309145218/,Москва,sale,flat,1,12,1,35.1,-1,0,8800000,Южное Тушино,проезд Досфлота,8К1,Сходненская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/316870491/,Москва,sale,flat,11,16,1,28.5,-1,0,8900000,,проспект Куприна,30к2,Потапово,Эко Бунино
Самолет плюс Троицк,real_estate_agent,https://www.cian.ru/sale/flat/315562508/,Москва,sale,flat,6,15,1,34.0,-1,0,8999999,, Стожарова,11,Санино,Новое Внуково
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/316278228/,Москва,sale,flat,7,17,1,37.7,-1,0,8900000,Некрасовка,Рождественская ,18,Некрасовка,
ТЕРРИТОРИЯ,real_estate_agent,https://www.cian.ru/sale/flat/307460089/,Москва,sale,flat,9,9,1,32.8,-1,0,8990000,Марьино,Батайский проезд,29,Марьино,
Адреса,real_estate_agent,https://www.cian.ru/sale/flat/316080337/,Москва,sale,flat,5,8,1,35.0,-1,0,8900000,Бибирево, Корнейчука,27,Медведково,Clementine
ДМД-НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/316878278/,Москва,sale,flat,5,12,1,35.3,-1,0,8999000,Южное Бутово,Южнобутовская ,62,Улица Горчакова,
Ольга Задорова,realtor,https://www.cian.ru/sale/flat/315233863/,Москва,sale,flat,5,12,1,40.0,-1,0,8900000,Бирюлево Восточное,Загорьевский проезд,7К2,Царицыно,
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/316939847/,Москва,sale,flat,3,7,1,46.3,-1,0,8937000,, Семена Гордого,3,Крёкшино,
Инна Спасская,realtor,https://www.cian.ru/sale/flat/315160070/,Москва,sale,flat,11,12,1,32.0,-1,0,8900000,Орехово-Борисово Южное,Каширское шоссе,126,Домодедовская,
МРИЭЛТОР - офис Отрадное,real_estate_agent,https://www.cian.ru/sale/flat/314867833/,Москва,sale,flat,5,5,1,30.0,-1,0,8990000,Преображенское,Большая Черкизовская ,30К2,Черкизовская,
МГСН,real_estate_agent,https://www.cian.ru/sale/flat/312666649/,Москва,sale,flat,2,9,1,33.4,-1,0,8900000,Печатники, Гурьянова,23,Печатники,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315654562/,Москва,sale,flat,5,5,1,34.6,-1,0,8900000,Лосиноостровский, Коминтерна,28,Бабушкинская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309335898/,Москва,sale,flat,7,12,1,39.3,-1,0,8900000,Капотня,5-й кв-л,5,Люблино,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316027889/,Москва,sale,flat,3,9,1,32.1,-1,0,8900000,Чертаново Южное,Чертановская ,58К2,Улица Академика Янгеля,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316282347/,Москва,sale,flat,5,9,1,33.0,-1,0,8900000,Ясенево, Инессы Арманд,4К2,Новоясеневская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316372806/,Москва,sale,flat,5,12,1,41.0,-1,0,8990000,Ярославский, Проходчиков,10К2,Медведково,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/316190534/,Москва,sale,flat,3,9,1,46.5,-1,0,8900000,, Семена Гордого,10,Крёкшино,
Максим Фомичев,realtor,https://www.cian.ru/sale/flat/302269443/,Москва,sale,flat,2,10,1,38.4,-1,0,8990000,Дмитровский,Дмитровское шоссе,107Б,Яхромская,
Дарья Бурмакова,realtor,https://www.cian.ru/sale/flat/316884570/,Москва,sale,flat,11,16,1,37.9,-1,0,8900000,Выхино-Жулебино,Ферганская ,11К3,Юго-Восточная,
ФЛЭТ Зеленоград,real_estate_agent,https://www.cian.ru/sale/flat/316684867/,Москва,sale,flat,12,12,1,41.0,-1,0,8900000,Бирюлево Восточное,Лебедянская ,19,,
Московский Квартал,real_estate_agent,https://www.cian.ru/sale/flat/314554560/,Москва,sale,flat,9,9,1,34.6,-1,0,8999000,Вешняки,Снайперская ,7,Выхино,
Юрий Юрьевич  Павлюков,realtor,https://www.cian.ru/sale/flat/315238893/,Москва,sale,flat,9,9,1,32.0,-1,0,8900000,Чертаново Южное,Россошанская ,11К3,Улица Академика Янгеля,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316593726/,Москва,sale,flat,7,15,1,37.9,-1,0,8900000,Южное Бутово,Изюмская ,49к3,Бутово,
Сергей Левченко,realtor,https://www.cian.ru/sale/flat/313301384/,Москва,sale,flat,17,17,1,33.1,-1,0,8950000,,,2,Ольховая,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/313708666/,Москва,sale,flat,15,17,1,40.3,-1,0,8999999,, Барышевская Роща,24,Щербинка,Прима-Парк
Дмитрий Щебетун,realtor,https://www.cian.ru/sale/flat/316156673/,Москва,sale,flat,5,14,1,38.1,-1,0,8900000,Южное Бутово,Изюмская ,45К1,Бутово,
Светлана Лушкина,realtor,https://www.cian.ru/sale/flat/315011996/,Москва,sale,flat,1,9,1,30.5,-1,0,8950000,Текстильщики,Саратовская ,5К1,Текстильщики,
Лидия Баранчукова,realtor,https://www.cian.ru/sale/flat/314851372/,Москва,sale,flat,3,9,1,32.5,-1,0,8900000,Марьино,Донецкая ,13,Марьино,
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/310156098/,Москва,sale,flat,2,12,1,39.3,-1,0,8999000,Ярославский, Проходчиков,4,Медведково,
Камп Право,real_estate_agent,https://www.cian.ru/sale/flat/316665759/,Москва,sale,flat,9,17,1,38.0,-1,0,8940000,Бирюлево Западное,Востряковский проезд,5К3,Пражская,
CENTURY 21 Victory,real_estate_agent,https://www.cian.ru/sale/flat/315774813/,Москва,sale,flat,1,3,1,16.0,-1,0,8990000,Таганский,2-й Котельнический переулок,3,Таганская,
Сергей Зуев,realtor,https://www.cian.ru/sale/flat/313337523/,Москва,sale,flat,6,12,1,38.7,-1,0,8990000,Можайский, Горбунова,10К2,Сетунь,
Самолет Плюс Москва ЮГ,real_estate_agent,https://www.cian.ru/sale/flat/313375226/,Москва,sale,flat,9,9,1,31.6,-1,0,8970000,Перово,шоссе Энтузиастов,78К2,Перово,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/311783799/,Москва,sale,flat,1,9,1,33.3,-1,0,8990000,Теплый Стан, Генерала Тюленева,35,Тёплый Стан,
Наталья Таранцова,realtor,https://www.cian.ru/sale/flat/314505080/,Москва,sale,flat,5,14,1,33.1,-1,0,8900000,, Омская,5,Аэропорт Внуково,
МИЭЛЬ Офис Пречистенка,real_estate_agent,https://www.cian.ru/sale/flat/310968884/,Москва,sale,flat,11,14,1,33.2,-1,0,8999000,, 1-я Ватутинская,12к2,Ватутинки,Russian Design District
Бест на Речном,real_estate_agent,https://www.cian.ru/sale/flat/312925229/,Москва,sale,flat,3,9,1,31.3,-1,0,8900000,Южное Тушино,Туристская ,4К2,Сходненская,
Александр Макеров,realtor,https://www.cian.ru/sale/flat/303915068/,Москва,sale,flat,4,9,1,33.0,-1,0,8990000,Гольяново,Хабаровская ,9,Щёлковская,
МИР СН,real_estate_agent,https://www.cian.ru/sale/flat/314940284/,Москва,sale,flat,9,14,1,36.9,-1,0,8900000,, Мостовая,5к2,Ольховая,"Новые Ватутинки, мкр. Десна"
СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/315241377/,Москва,sale,flat,1,9,1,31.3,-1,0,8999000,Северное Медведково, Тихомирова,11К1,Медведково,
Ирина Стогний,realtor,https://www.cian.ru/sale/flat/316466020/,Москва,sale,flat,2,12,1,34.5,-1,0,8900000,Южное Тушино,Окружная ,19С2,Трикотажная,
Уютный Дом,real_estate_agent,https://www.cian.ru/sale/flat/307934248/,Москва,sale,flat,12,17,1,37.7,-1,0,8990000,Некрасовка, Недорубова,27,Некрасовка,
Дмитрий Аверьянов,realtor,https://www.cian.ru/sale/flat/309510220/,Москва,sale,flat,2,16,1,34.8,-1,0,8950000,Восточное Дегунино,Дубнинская ,36К3,Бескудниково,
Леся Твелина,realtor,https://www.cian.ru/sale/flat/310462644/,Москва,sale,flat,7,17,1,37.5,-1,0,8999999,Некрасовка,Рождественская ,12,Некрасовка,
VID consult,real_estate_agent,https://www.cian.ru/sale/flat/298548279/,Москва,sale,flat,17,22,1,38.0,-1,0,8900000,Бирюлево Восточное,6-я Радиальная ,7/1к2,Царицыно,Царицыно-2
Марина Якушева,realtor,https://www.cian.ru/sale/flat/304871605/,Москва,sale,flat,1,9,1,32.4,-1,0,8900000,Северное Тушино, Вилиса Лациса,11К4,Планерная,
Молодострой,real_estate_agent,https://www.cian.ru/sale/flat/316427690/,Москва,sale,flat,5,17,1,34.3,-1,0,8900000,Крюково,проспект Георгиевский,33к6,Зеленоград — Крюково,Жемчужина Зеленограда
Николай Приходько,realtor,https://www.cian.ru/sale/flat/315909257/,Москва,sale,flat,1,17,1,36.0,-1,0,8900000,Митино, Барышиха,40К1,Пятницкое шоссе,
Евгения Чертковская,realtor,https://www.cian.ru/sale/flat/308360962/,Москва,sale,flat,3,5,1,25.2,-1,0,8900000,Хорошевский,Хорошевское шоссе,38,Беговая,
